CustomerKey,Gender,State Code,State,Country Code,Country,Continent,Age
398100,Male,QC,Quebec,CA,Canada,North America,76
399352,Male,QC,Quebec,CA,Canada,North America,36
205476,Female,NU,Nunavut,CA,Canada,North America,70
208235,Female,NS,Nova Scotia,CA,Canada,North America,69
209746,Male,SK,Saskatchewan,CA,Canada,North America,36
214213,Male,NS,Nova Scotia,CA,Canada,North America,46
215228,Female,NB,New Brunswick,CA,Canada,North America,65
223279,Male,NL,Newfoundland and Labrador,CA,Canada,North America,56
224218,Female,PE,Prince Edward Island,CA,Canada,North America,64
227898,Male,SK,Saskatchewan,CA,Canada,North America,45
228377,Female,NS,Nova Scotia,CA,Canada,North America,79
231294,Male,NL,Newfoundland and Labrador,CA,Canada,North America,74
232720,Male,NS,Nova Scotia,CA,Canada,North America,60
235342,Female,SK,Saskatchewan,CA,Canada,North America,68
238010,Male,NT,Northwest Territories,CA,Canada,North America,37
238936,Male,MB,Manitoba,CA,Canada,North America,21
242098,Male,PE,Prince Edward Island,CA,Canada,North America,69
244217,Male,PE,Prince Edward Island,CA,Canada,North America,31
247617,Female,SK,Saskatchewan,CA,Canada,North America,20
252694,Male,PE,Prince Edward Island,CA,Canada,North America,35
257033,Male,NL,Newfoundland and Labrador,CA,Canada,North America,55
258004,Male,SK,Saskatchewan,CA,Canada,North America,70
264410,Female,YT,Yukon,CA,Canada,North America,46
276337,Female,SK,Saskatchewan,CA,Canada,North America,69
279028,Male,NB,New Brunswick,CA,Canada,North America,50
279132,Male,SK,Saskatchewan,CA,Canada,North America,21
284672,Male,YT,Yukon,CA,Canada,North America,71
286542,Female,SK,Saskatchewan,CA,Canada,North America,25
288239,Male,SK,Saskatchewan,CA,Canada,North America,80
289616,Female,MB,Manitoba,CA,Canada,North America,52
289741,Female,SK,Saskatchewan,CA,Canada,North America,85
290183,Male,NT,Northwest Territories,CA,Canada,North America,24
292897,Female,SK,Saskatchewan,CA,Canada,North America,50
296459,Male,SK,Saskatchewan,CA,Canada,North America,25
297196,Male,SK,Saskatchewan,CA,Canada,North America,65
301521,Female,SK,Saskatchewan,CA,Canada,North America,36
302289,Male,NS,Nova Scotia,CA,Canada,North America,20
304331,Female,SK,Saskatchewan,CA,Canada,North America,49
305321,Male,SK,Saskatchewan,CA,Canada,North America,20
307930,Female,SK,Saskatchewan,CA,Canada,North America,60
309012,Male,SK,Saskatchewan,CA,Canada,North America,81
310736,Male,SK,Saskatchewan,CA,Canada,North America,59
311312,Female,SK,Saskatchewan,CA,Canada,North America,62
316234,Male,SK,Saskatchewan,CA,Canada,North America,81
323609,Male,SK,Saskatchewan,CA,Canada,North America,62
324575,Male,NS,Nova Scotia,CA,Canada,North America,68
327997,Male,PE,Prince Edward Island,CA,Canada,North America,63
328556,Male,SK,Saskatchewan,CA,Canada,North America,81
329908,Female,SK,Saskatchewan,CA,Canada,North America,57
339412,Female,SK,Saskatchewan,CA,Canada,North America,64
351396,Female,PE,Prince Edward Island,CA,Canada,North America,42
353346,Female,NS,Nova Scotia,CA,Canada,North America,44
357755,Male,YT,Yukon,CA,Canada,North America,83
361652,Male,MB,Manitoba,CA,Canada,North America,53
361966,Male,MB,Manitoba,CA,Canada,North America,38
362244,Female,SK,Saskatchewan,CA,Canada,North America,59
365857,Male,SK,Saskatchewan,CA,Canada,North America,77
372160,Male,SK,Saskatchewan,CA,Canada,North America,74
372186,Male,SK,Saskatchewan,CA,Canada,North America,64
373676,Female,SK,Saskatchewan,CA,Canada,North America,31
374695,Female,SK,Saskatchewan,CA,Canada,North America,46
381230,Male,SK,Saskatchewan,CA,Canada,North America,81
384896,Male,MB,Manitoba,CA,Canada,North America,61
389863,Male,SK,Saskatchewan,CA,Canada,North America,50
393368,Male,SK,Saskatchewan,CA,Canada,North America,21
200860,Female,BC,British Columbia,CA,Canada,North America,40
203320,Male,BC,British Columbia,CA,Canada,North America,73
204480,Male,BC,British Columbia,CA,Canada,North America,49
205291,Female,BC,British Columbia,CA,Canada,North America,77
206407,Male,BC,British Columbia,CA,Canada,North America,74
206855,Male,BC,British Columbia,CA,Canada,North America,19
206899,Male,BC,British Columbia,CA,Canada,North America,84
208051,Female,BC,British Columbia,CA,Canada,North America,67
209838,Female,BC,British Columbia,CA,Canada,North America,24
213798,Male,BC,British Columbia,CA,Canada,North America,50
213892,Male,BC,British Columbia,CA,Canada,North America,72
215446,Female,BC,British Columbia,CA,Canada,North America,73
216645,Female,BC,British Columbia,CA,Canada,North America,55
222922,Male,BC,British Columbia,CA,Canada,North America,62
224447,Female,BC,British Columbia,CA,Canada,North America,75
224807,Female,BC,British Columbia,CA,Canada,North America,49
225913,Female,BC,British Columbia,CA,Canada,North America,28
226876,Female,BC,British Columbia,CA,Canada,North America,31
227002,Male,BC,British Columbia,CA,Canada,North America,36
227317,Female,BC,British Columbia,CA,Canada,North America,50
231599,Female,BC,British Columbia,CA,Canada,North America,51
231997,Female,BC,British Columbia,CA,Canada,North America,60
233532,Male,BC,British Columbia,CA,Canada,North America,68
234213,Male,BC,British Columbia,CA,Canada,North America,59
237335,Female,BC,British Columbia,CA,Canada,North America,35
243543,Female,BC,British Columbia,CA,Canada,North America,46
244781,Female,BC,British Columbia,CA,Canada,North America,56
246343,Female,BC,British Columbia,CA,Canada,North America,50
247215,Male,BC,British Columbia,CA,Canada,North America,25
249901,Female,BC,British Columbia,CA,Canada,North America,33
250056,Female,BC,British Columbia,CA,Canada,North America,64
250074,Male,BC,British Columbia,CA,Canada,North America,34
250930,Male,BC,British Columbia,CA,Canada,North America,42
255536,Male,BC,British Columbia,CA,Canada,North America,53
257071,Female,BC,British Columbia,CA,Canada,North America,72
258194,Female,BC,British Columbia,CA,Canada,North America,41
261464,Male,BC,British Columbia,CA,Canada,North America,69
263902,Female,BC,British Columbia,CA,Canada,North America,24
264385,Female,BC,British Columbia,CA,Canada,North America,22
265709,Male,BC,British Columbia,CA,Canada,North America,53
269102,Male,BC,British Columbia,CA,Canada,North America,33
270586,Female,BC,British Columbia,CA,Canada,North America,24
271863,Female,BC,British Columbia,CA,Canada,North America,68
276103,Female,BC,British Columbia,CA,Canada,North America,37
277062,Male,BC,British Columbia,CA,Canada,North America,40
285552,Male,BC,British Columbia,CA,Canada,North America,63
285746,Female,BC,British Columbia,CA,Canada,North America,47
286441,Male,BC,British Columbia,CA,Canada,North America,55
286731,Male,BC,British Columbia,CA,Canada,North America,63
287277,Female,BC,British Columbia,CA,Canada,North America,26
289230,Female,BC,British Columbia,CA,Canada,North America,56
289674,Male,BC,British Columbia,CA,Canada,North America,84
290965,Male,BC,British Columbia,CA,Canada,North America,65
293121,Male,BC,British Columbia,CA,Canada,North America,83
295323,Male,BC,British Columbia,CA,Canada,North America,48
296652,Male,BC,British Columbia,CA,Canada,North America,76
296868,Female,BC,British Columbia,CA,Canada,North America,75
297083,Male,BC,British Columbia,CA,Canada,North America,84
297473,Female,BC,British Columbia,CA,Canada,North America,35
301428,Female,BC,British Columbia,CA,Canada,North America,31
301503,Male,BC,British Columbia,CA,Canada,North America,76
304057,Male,BC,British Columbia,CA,Canada,North America,66
304068,Male,BC,British Columbia,CA,Canada,North America,65
305600,Female,BC,British Columbia,CA,Canada,North America,71
309203,Male,BC,British Columbia,CA,Canada,North America,68
309223,Female,BC,British Columbia,CA,Canada,North America,58
315458,Male,BC,British Columbia,CA,Canada,North America,31
316299,Female,BC,British Columbia,CA,Canada,North America,27
319114,Female,BC,British Columbia,CA,Canada,North America,56
320385,Female,BC,British Columbia,CA,Canada,North America,62
323186,Female,BC,British Columbia,CA,Canada,North America,41
323946,Male,BC,British Columbia,CA,Canada,North America,26
326829,Female,BC,British Columbia,CA,Canada,North America,44
328240,Male,BC,British Columbia,CA,Canada,North America,21
329870,Male,BC,British Columbia,CA,Canada,North America,40
330084,Male,BC,British Columbia,CA,Canada,North America,47
331333,Male,BC,British Columbia,CA,Canada,North America,68
335180,Male,BC,British Columbia,CA,Canada,North America,66
336032,Female,BC,British Columbia,CA,Canada,North America,67
340534,Male,BC,British Columbia,CA,Canada,North America,48
341347,Male,BC,British Columbia,CA,Canada,North America,37
343065,Female,BC,British Columbia,CA,Canada,North America,66
345019,Male,BC,British Columbia,CA,Canada,North America,75
345036,Female,BC,British Columbia,CA,Canada,North America,44
347864,Female,BC,British Columbia,CA,Canada,North America,63
348548,Male,BC,British Columbia,CA,Canada,North America,78
349197,Male,BC,British Columbia,CA,Canada,North America,31
349379,Male,BC,British Columbia,CA,Canada,North America,82
350943,Male,BC,British Columbia,CA,Canada,North America,48
352166,Male,BC,British Columbia,CA,Canada,North America,30
353444,Male,BC,British Columbia,CA,Canada,North America,30
356612,Female,BC,British Columbia,CA,Canada,North America,23
357228,Female,BC,British Columbia,CA,Canada,North America,22
360366,Female,BC,British Columbia,CA,Canada,North America,72
364298,Male,BC,British Columbia,CA,Canada,North America,56
365057,Male,BC,British Columbia,CA,Canada,North America,28
366870,Male,BC,British Columbia,CA,Canada,North America,69
368277,Male,BC,British Columbia,CA,Canada,North America,84
368977,Female,BC,British Columbia,CA,Canada,North America,48
369870,Male,BC,British Columbia,CA,Canada,North America,44
372706,Male,BC,British Columbia,CA,Canada,North America,30
375484,Female,BC,British Columbia,CA,Canada,North America,73
377802,Male,BC,British Columbia,CA,Canada,North America,33
379310,Female,BC,British Columbia,CA,Canada,North America,68
382729,Female,BC,British Columbia,CA,Canada,North America,59
383394,Female,BC,British Columbia,CA,Canada,North America,44
383661,Male,BC,British Columbia,CA,Canada,North America,28
387136,Male,BC,British Columbia,CA,Canada,North America,22
391620,Female,BC,British Columbia,CA,Canada,North America,70
395210,Female,BC,British Columbia,CA,Canada,North America,45
396507,Male,BC,British Columbia,CA,Canada,North America,58
396730,Female,BC,British Columbia,CA,Canada,North America,41
399001,Male,BC,British Columbia,CA,Canada,North America,39
901,Female,QLD,Queensland,AU,Australia,Australia,31
1000,Male,QLD,Queensland,AU,Australia,Australia,32
4854,Female,QLD,Queensland,AU,Australia,Australia,26
5657,Female,QLD,Queensland,AU,Australia,Australia,53
5833,Male,QLD,Queensland,AU,Australia,Australia,25
10138,Female,QLD,Queensland,AU,Australia,Australia,46
10568,Female,QLD,Queensland,AU,Australia,Australia,70
10591,Male,QLD,Queensland,AU,Australia,Australia,28
11659,Male,QLD,Queensland,AU,Australia,Australia,66
21224,Male,QLD,Queensland,AU,Australia,Australia,22
23387,Male,QLD,Queensland,AU,Australia,Australia,48
24415,Male,QLD,Queensland,AU,Australia,Australia,31
26129,Male,QLD,Queensland,AU,Australia,Australia,60
26544,Male,QLD,Queensland,AU,Australia,Australia,44
27104,Male,QLD,Queensland,AU,Australia,Australia,33
31061,Female,QLD,Queensland,AU,Australia,Australia,37
38121,Male,QLD,Queensland,AU,Australia,Australia,32
38353,Female,QLD,Queensland,AU,Australia,Australia,29
40290,Male,QLD,Queensland,AU,Australia,Australia,55
40464,Male,QLD,Queensland,AU,Australia,Australia,74
44366,Male,QLD,Queensland,AU,Australia,Australia,23
45620,Male,QLD,Queensland,AU,Australia,Australia,57
47776,Male,QLD,Queensland,AU,Australia,Australia,28
49606,Female,QLD,Queensland,AU,Australia,Australia,70
53318,Female,QLD,Queensland,AU,Australia,Australia,66
57801,Female,QLD,Queensland,AU,Australia,Australia,56
64003,Female,QLD,Queensland,AU,Australia,Australia,63
64864,Male,QLD,Queensland,AU,Australia,Australia,46
68000,Male,QLD,Queensland,AU,Australia,Australia,48
68882,Male,QLD,Queensland,AU,Australia,Australia,26
71280,Male,QLD,Queensland,AU,Australia,Australia,68
74477,Male,QLD,Queensland,AU,Australia,Australia,68
77140,Male,QLD,Queensland,AU,Australia,Australia,44
79902,Male,QLD,Queensland,AU,Australia,Australia,20
80923,Male,QLD,Queensland,AU,Australia,Australia,58
81173,Female,QLD,Queensland,AU,Australia,Australia,55
82756,Male,QLD,Queensland,AU,Australia,Australia,34
84402,Male,QLD,Queensland,AU,Australia,Australia,46
84407,Male,QLD,Queensland,AU,Australia,Australia,50
85597,Male,QLD,Queensland,AU,Australia,Australia,19
86555,Female,QLD,Queensland,AU,Australia,Australia,83
91620,Female,QLD,Queensland,AU,Australia,Australia,68
93389,Female,QLD,Queensland,AU,Australia,Australia,68
93443,Male,QLD,Queensland,AU,Australia,Australia,47
95993,Female,QLD,Queensland,AU,Australia,Australia,29
96477,Male,QLD,Queensland,AU,Australia,Australia,35
97724,Female,QLD,Queensland,AU,Australia,Australia,36
99774,Male,QLD,Queensland,AU,Australia,Australia,69
102859,Male,QLD,Queensland,AU,Australia,Australia,79
103959,Female,QLD,Queensland,AU,Australia,Australia,80
106727,Female,QLD,Queensland,AU,Australia,Australia,64
109959,Male,QLD,Queensland,AU,Australia,Australia,42
110341,Female,QLD,Queensland,AU,Australia,Australia,44
111684,Male,QLD,Queensland,AU,Australia,Australia,26
115902,Male,QLD,Queensland,AU,Australia,Australia,62
119536,Female,QLD,Queensland,AU,Australia,Australia,62
122895,Female,QLD,Queensland,AU,Australia,Australia,84
123112,Male,QLD,Queensland,AU,Australia,Australia,66
123122,Male,QLD,Queensland,AU,Australia,Australia,23
123390,Female,QLD,Queensland,AU,Australia,Australia,79
123498,Female,QLD,Queensland,AU,Australia,Australia,64
125653,Male,QLD,Queensland,AU,Australia,Australia,80
127283,Female,QLD,Queensland,AU,Australia,Australia,30
129274,Male,QLD,Queensland,AU,Australia,Australia,59
129494,Female,QLD,Queensland,AU,Australia,Australia,33
129583,Male,QLD,Queensland,AU,Australia,Australia,65
130490,Female,QLD,Queensland,AU,Australia,Australia,73
135483,Male,QLD,Queensland,AU,Australia,Australia,48
138552,Female,QLD,Queensland,AU,Australia,Australia,31
142288,Male,QLD,Queensland,AU,Australia,Australia,41
143836,Female,QLD,Queensland,AU,Australia,Australia,68
144751,Male,QLD,Queensland,AU,Australia,Australia,56
146853,Male,QLD,Queensland,AU,Australia,Australia,50
148688,Female,QLD,Queensland,AU,Australia,Australia,44
156009,Female,QLD,Queensland,AU,Australia,Australia,61
169603,Female,QLD,Queensland,AU,Australia,Australia,57
170762,Male,QLD,Queensland,AU,Australia,Australia,62
173629,Female,QLD,Queensland,AU,Australia,Australia,58
175271,Male,QLD,Queensland,AU,Australia,Australia,62
175818,Male,QLD,Queensland,AU,Australia,Australia,76
179109,Male,QLD,Queensland,AU,Australia,Australia,54
179510,Male,QLD,Queensland,AU,Australia,Australia,80
180646,Female,QLD,Queensland,AU,Australia,Australia,55
182632,Male,QLD,Queensland,AU,Australia,Australia,61
184327,Female,QLD,Queensland,AU,Australia,Australia,19
187131,Male,QLD,Queensland,AU,Australia,Australia,59
189827,Male,QLD,Queensland,AU,Australia,Australia,24
191492,Female,QLD,Queensland,AU,Australia,Australia,47
193458,Female,QLD,Queensland,AU,Australia,Australia,46
194882,Female,QLD,Queensland,AU,Australia,Australia,39
198202,Female,QLD,Queensland,AU,Australia,Australia,51
199641,Male,QLD,Queensland,AU,Australia,Australia,67
1817,Female,VIC,Victoria,AU,Australia,Australia,34
3338,Male,VIC,Victoria,AU,Australia,Australia,33
7566,Male,VIC,Victoria,AU,Australia,Australia,27
7986,Male,VIC,Victoria,AU,Australia,Australia,53
8478,Female,VIC,Victoria,AU,Australia,Australia,36
9680,Male,VIC,Victoria,AU,Australia,Australia,29
11377,Male,VIC,Victoria,AU,Australia,Australia,30
12139,Female,VIC,Victoria,AU,Australia,Australia,26
15230,Male,VIC,Victoria,AU,Australia,Australia,56
17675,Male,VIC,Victoria,AU,Australia,Australia,47
19207,Male,VIC,Victoria,AU,Australia,Australia,30
23833,Female,VIC,Victoria,AU,Australia,Australia,65
26460,Male,VIC,Victoria,AU,Australia,Australia,85
26970,Female,VIC,Victoria,AU,Australia,Australia,30
27539,Female,VIC,Victoria,AU,Australia,Australia,53
27616,Male,VIC,Victoria,AU,Australia,Australia,33
32008,Male,VIC,Victoria,AU,Australia,Australia,60
35940,Male,VIC,Victoria,AU,Australia,Australia,68
44232,Female,VIC,Victoria,AU,Australia,Australia,39
44452,Male,VIC,Victoria,AU,Australia,Australia,46
47240,Male,VIC,Victoria,AU,Australia,Australia,22
47836,Female,VIC,Victoria,AU,Australia,Australia,63
48822,Female,VIC,Victoria,AU,Australia,Australia,75
54715,Male,VIC,Victoria,AU,Australia,Australia,58
66650,Male,VIC,Victoria,AU,Australia,Australia,47
70035,Female,VIC,Victoria,AU,Australia,Australia,49
70912,Female,VIC,Victoria,AU,Australia,Australia,43
71776,Male,VIC,Victoria,AU,Australia,Australia,55
74871,Male,VIC,Victoria,AU,Australia,Australia,39
77278,Female,VIC,Victoria,AU,Australia,Australia,34
85733,Female,VIC,Victoria,AU,Australia,Australia,49
91354,Female,VIC,Victoria,AU,Australia,Australia,54
91753,Female,VIC,Victoria,AU,Australia,Australia,55
92652,Male,VIC,Victoria,AU,Australia,Australia,53
94455,Female,VIC,Victoria,AU,Australia,Australia,36
97611,Male,VIC,Victoria,AU,Australia,Australia,53
99810,Male,VIC,Victoria,AU,Australia,Australia,81
106070,Male,VIC,Victoria,AU,Australia,Australia,47
110781,Male,VIC,Victoria,AU,Australia,Australia,81
111715,Male,VIC,Victoria,AU,Australia,Australia,67
113428,Female,VIC,Victoria,AU,Australia,Australia,65
116699,Male,VIC,Victoria,AU,Australia,Australia,34
119635,Female,VIC,Victoria,AU,Australia,Australia,71
130190,Female,VIC,Victoria,AU,Australia,Australia,84
131443,Male,VIC,Victoria,AU,Australia,Australia,37
132067,Female,VIC,Victoria,AU,Australia,Australia,65
136107,Female,VIC,Victoria,AU,Australia,Australia,35
136631,Male,VIC,Victoria,AU,Australia,Australia,19
137794,Male,VIC,Victoria,AU,Australia,Australia,63
140809,Male,VIC,Victoria,AU,Australia,Australia,61
143192,Male,VIC,Victoria,AU,Australia,Australia,78
145431,Male,VIC,Victoria,AU,Australia,Australia,44
146815,Female,VIC,Victoria,AU,Australia,Australia,64
147523,Male,VIC,Victoria,AU,Australia,Australia,26
149946,Male,VIC,Victoria,AU,Australia,Australia,59
152771,Male,VIC,Victoria,AU,Australia,Australia,69
153482,Male,VIC,Victoria,AU,Australia,Australia,21
158066,Female,VIC,Victoria,AU,Australia,Australia,83
162421,Male,VIC,Victoria,AU,Australia,Australia,55
163257,Male,VIC,Victoria,AU,Australia,Australia,20
163849,Male,VIC,Victoria,AU,Australia,Australia,66
164638,Male,VIC,Victoria,AU,Australia,Australia,26
165675,Female,VIC,Victoria,AU,Australia,Australia,84
170458,Female,VIC,Victoria,AU,Australia,Australia,85
172346,Male,VIC,Victoria,AU,Australia,Australia,54
174158,Male,VIC,Victoria,AU,Australia,Australia,39
175378,Female,VIC,Victoria,AU,Australia,Australia,50
176434,Female,VIC,Victoria,AU,Australia,Australia,82
178762,Female,VIC,Victoria,AU,Australia,Australia,52
180682,Male,VIC,Victoria,AU,Australia,Australia,58
181488,Female,VIC,Victoria,AU,Australia,Australia,34
183848,Female,VIC,Victoria,AU,Australia,Australia,29
184190,Female,VIC,Victoria,AU,Australia,Australia,79
184734,Female,VIC,Victoria,AU,Australia,Australia,60
185079,Male,VIC,Victoria,AU,Australia,Australia,62
185356,Female,VIC,Victoria,AU,Australia,Australia,76
193445,Male,VIC,Victoria,AU,Australia,Australia,38
195619,Female,VIC,Victoria,AU,Australia,Australia,85
197312,Female,VIC,Victoria,AU,Australia,Australia,21
2334,Female,WA,Western Australia,AU,Australia,Australia,33
6711,Female,SA,South Australia,AU,Australia,Australia,85
7247,Female,WA,Western Australia,AU,Australia,Australia,65
8895,Male,SA,South Australia,AU,Australia,Australia,75
17766,Male,SA,South Australia,AU,Australia,Australia,62
20104,Female,WA,Western Australia,AU,Australia,Australia,58
20149,Male,SA,South Australia,AU,Australia,Australia,60
23463,Male,SA,South Australia,AU,Australia,Australia,48
24148,Male,SA,South Australia,AU,Australia,Australia,37
25323,Female,TAS,Tasmania,AU,Australia,Australia,54
25862,Female,TAS,Tasmania,AU,Australia,Australia,58
30511,Male,WA,Western Australia,AU,Australia,Australia,53
32279,Female,WA,Western Australia,AU,Australia,Australia,51
36748,Female,TAS,Tasmania,AU,Australia,Australia,38
38171,Male,WA,Western Australia,AU,Australia,Australia,60
38757,Female,TAS,Tasmania,AU,Australia,Australia,53
39844,Male,SA,South Australia,AU,Australia,Australia,34
40215,Male,SA,South Australia,AU,Australia,Australia,44
41404,Male,SA,South Australia,AU,Australia,Australia,59
41530,Male,SA,South Australia,AU,Australia,Australia,53
44477,Female,WA,Western Australia,AU,Australia,Australia,48
44829,Male,WA,Western Australia,AU,Australia,Australia,66
51881,Female,WA,Western Australia,AU,Australia,Australia,29
53995,Female,TAS,Tasmania,AU,Australia,Australia,72
54333,Female,SA,South Australia,AU,Australia,Australia,69
55471,Male,SA,South Australia,AU,Australia,Australia,34
58023,Female,TAS,Tasmania,AU,Australia,Australia,75
62076,Male,TAS,Tasmania,AU,Australia,Australia,75
63055,Male,WA,Western Australia,AU,Australia,Australia,21
63867,Female,SA,South Australia,AU,Australia,Australia,23
64491,Male,ACT,Australian Capital Territory,AU,Australia,Australia,23
66352,Female,WA,Western Australia,AU,Australia,Australia,61
66722,Female,WA,Western Australia,AU,Australia,Australia,20
70663,Female,WA,Western Australia,AU,Australia,Australia,25
79131,Male,WA,Western Australia,AU,Australia,Australia,68
79770,Female,WA,Western Australia,AU,Australia,Australia,25
81993,Female,SA,South Australia,AU,Australia,Australia,28
86903,Male,SA,South Australia,AU,Australia,Australia,48
87836,Male,ACT,Australian Capital Territory,AU,Australia,Australia,23
88990,Female,SA,South Australia,AU,Australia,Australia,46
89832,Female,TAS,Tasmania,AU,Australia,Australia,68
89988,Male,WA,Western Australia,AU,Australia,Australia,27
99086,Male,WA,Western Australia,AU,Australia,Australia,70
99126,Male,TAS,Tasmania,AU,Australia,Australia,71
99641,Male,SA,South Australia,AU,Australia,Australia,68
101173,Female,SA,South Australia,AU,Australia,Australia,61
105586,Female,WA,Western Australia,AU,Australia,Australia,64
105856,Female,TAS,Tasmania,AU,Australia,Australia,44
107597,Male,WA,Western Australia,AU,Australia,Australia,42
118162,Female,WA,Western Australia,AU,Australia,Australia,58
118682,Male,TAS,Tasmania,AU,Australia,Australia,60
119077,Female,WA,Western Australia,AU,Australia,Australia,61
119364,Female,WA,Western Australia,AU,Australia,Australia,63
120720,Male,SA,South Australia,AU,Australia,Australia,75
122511,Female,WA,Western Australia,AU,Australia,Australia,40
125242,Male,SA,South Australia,AU,Australia,Australia,48
126661,Female,SA,South Australia,AU,Australia,Australia,72
133913,Female,WA,Western Australia,AU,Australia,Australia,62
133956,Male,TAS,Tasmania,AU,Australia,Australia,76
134218,Female,WA,Western Australia,AU,Australia,Australia,67
138537,Female,TAS,Tasmania,AU,Australia,Australia,77
140555,Female,SA,South Australia,AU,Australia,Australia,48
141571,Male,NT,Northern Territory,AU,Australia,Australia,48
142966,Female,TAS,Tasmania,AU,Australia,Australia,59
143240,Female,TAS,Tasmania,AU,Australia,Australia,28
144770,Female,WA,Western Australia,AU,Australia,Australia,32
148138,Male,TAS,Tasmania,AU,Australia,Australia,24
149733,Female,WA,Western Australia,AU,Australia,Australia,65
149816,Male,TAS,Tasmania,AU,Australia,Australia,54
149899,Female,WA,Western Australia,AU,Australia,Australia,70
150602,Male,SA,South Australia,AU,Australia,Australia,56
155181,Female,WA,Western Australia,AU,Australia,Australia,27
155780,Male,TAS,Tasmania,AU,Australia,Australia,66
158054,Male,SA,South Australia,AU,Australia,Australia,34
159158,Male,SA,South Australia,AU,Australia,Australia,75
159533,Female,WA,Western Australia,AU,Australia,Australia,72
160228,Male,TAS,Tasmania,AU,Australia,Australia,58
160994,Female,SA,South Australia,AU,Australia,Australia,32
162909,Female,WA,Western Australia,AU,Australia,Australia,81
163330,Male,WA,Western Australia,AU,Australia,Australia,28
163416,Female,WA,Western Australia,AU,Australia,Australia,34
164146,Male,SA,South Australia,AU,Australia,Australia,54
171977,Male,WA,Western Australia,AU,Australia,Australia,35
172877,Male,SA,South Australia,AU,Australia,Australia,19
176395,Female,SA,South Australia,AU,Australia,Australia,37
179032,Male,WA,Western Australia,AU,Australia,Australia,74
179637,Male,WA,Western Australia,AU,Australia,Australia,21
179855,Female,SA,South Australia,AU,Australia,Australia,81
181917,Female,SA,South Australia,AU,Australia,Australia,58
182353,Male,TAS,Tasmania,AU,Australia,Australia,31
183390,Male,TAS,Tasmania,AU,Australia,Australia,68
183914,Female,WA,Western Australia,AU,Australia,Australia,36
184041,Male,SA,South Australia,AU,Australia,Australia,37
189626,Female,WA,Western Australia,AU,Australia,Australia,80
191629,Female,WA,Western Australia,AU,Australia,Australia,83
194692,Female,WA,Western Australia,AU,Australia,Australia,41
197125,Female,SA,South Australia,AU,Australia,Australia,37
198982,Male,WA,Western Australia,AU,Australia,Australia,25
199559,Male,NT,Northern Territory,AU,Australia,Australia,73
2739,Male,NSW,New South Wales,AU,Australia,Australia,55
4619,Male,NSW,New South Wales,AU,Australia,Australia,61
11954,Male,NSW,New South Wales,AU,Australia,Australia,26
17477,Male,NSW,New South Wales,AU,Australia,Australia,77
18470,Male,NSW,New South Wales,AU,Australia,Australia,51
21387,Male,NSW,New South Wales,AU,Australia,Australia,51
32137,Male,NSW,New South Wales,AU,Australia,Australia,28
33036,Male,NSW,New South Wales,AU,Australia,Australia,61
36788,Male,NSW,New South Wales,AU,Australia,Australia,48
39679,Male,NSW,New South Wales,AU,Australia,Australia,56
42347,Male,NSW,New South Wales,AU,Australia,Australia,48
44631,Male,NSW,New South Wales,AU,Australia,Australia,63
46984,Male,NSW,New South Wales,AU,Australia,Australia,84
47448,Male,NSW,New South Wales,AU,Australia,Australia,37
52409,Male,NSW,New South Wales,AU,Australia,Australia,26
55066,Male,NSW,New South Wales,AU,Australia,Australia,78
57404,Male,NSW,New South Wales,AU,Australia,Australia,43
67560,Male,NSW,New South Wales,AU,Australia,Australia,30
70420,Male,NSW,New South Wales,AU,Australia,Australia,46
73156,Male,NSW,New South Wales,AU,Australia,Australia,35
76216,Male,NSW,New South Wales,AU,Australia,Australia,66
77413,Male,NSW,New South Wales,AU,Australia,Australia,28
78506,Male,NSW,New South Wales,AU,Australia,Australia,51
80295,Male,NSW,New South Wales,AU,Australia,Australia,56
83653,Male,NSW,New South Wales,AU,Australia,Australia,85
83739,Male,NSW,New South Wales,AU,Australia,Australia,63
84834,Male,NSW,New South Wales,AU,Australia,Australia,72
85561,Male,NSW,New South Wales,AU,Australia,Australia,30
86081,Male,NSW,New South Wales,AU,Australia,Australia,70
93814,Male,NSW,New South Wales,AU,Australia,Australia,69
97501,Male,NSW,New South Wales,AU,Australia,Australia,43
100604,Male,NSW,New South Wales,AU,Australia,Australia,62
102075,Male,NSW,New South Wales,AU,Australia,Australia,54
103324,Male,NSW,New South Wales,AU,Australia,Australia,38
107353,Male,NSW,New South Wales,AU,Australia,Australia,37
110012,Male,NSW,New South Wales,AU,Australia,Australia,70
115895,Male,NSW,New South Wales,AU,Australia,Australia,32
116786,Male,NSW,New South Wales,AU,Australia,Australia,27
118420,Male,NSW,New South Wales,AU,Australia,Australia,58
126738,Male,NSW,New South Wales,AU,Australia,Australia,52
129881,Male,NSW,New South Wales,AU,Australia,Australia,40
130585,Male,NSW,New South Wales,AU,Australia,Australia,46
135632,Male,NSW,New South Wales,AU,Australia,Australia,80
136836,Male,NSW,New South Wales,AU,Australia,Australia,65
138158,Male,NSW,New South Wales,AU,Australia,Australia,67
140004,Male,NSW,New South Wales,AU,Australia,Australia,83
141331,Male,NSW,New South Wales,AU,Australia,Australia,29
141493,Male,NSW,New South Wales,AU,Australia,Australia,55
148315,Male,NSW,New South Wales,AU,Australia,Australia,30
151343,Male,NSW,New South Wales,AU,Australia,Australia,73
152205,Male,NSW,New South Wales,AU,Australia,Australia,38
