ProductKey,Product Code,Manufacturer,Brand,Color,Weight Unit Measure,Weight,Unit Cost,Unit Price,Subcategory Code,Subcategory,Category Code,Category
2341,806152,"Litware, Inc.",Litware,Grey,pounds,4,15.29,29.99,806,Lamps,8,Home Appliances
2342,806153,"Litware, Inc.",Litware,Blue,pounds,3.2,210.72,635.99,806,Lamps,8,Home Appliances
2343,806154,"Litware, Inc.",Litware,Blue,pounds,3,155.89,339,806,Lamps,8,Home Appliances
2344,806155,"Litware, Inc.",Litware,Blue,pounds,2,123.47,268.5,806,Lamps,8,Home Appliances
2345,806156,"Litware, Inc.",Litware,Blue,pounds,4,105.76,229.99,806,Lamps,8,Home Appliances
2346,806157,"Litware, Inc.",Litware,Blue,pounds,1.4,61.17,119.99,806,Lamps,8,Home Appliances
2347,806158,"Litware, Inc.",Litware,Blue,pounds,7,52,101.99,806,Lamps,8,Home Appliances
1409,503002,The Phone Company,The Phone Company,Black,ounces,6,195.15,589,503,Touch Screen Phones,5,Cell phones
1410,503003,The Phone Company,The Phone Company,Black,ounces,3,105.77,230,503,Touch Screen Phones,5,Cell phones
1411,503004,The Phone Company,The Phone Company,Black,ounces,3,123.24,268,503,Touch Screen Phones,5,Cell phones
1413,503006,The Phone Company,The Phone Company,Black,ounces,3.7,137.5,299,503,Touch Screen Phones,5,Cell phones
1414,503007,The Phone Company,The Phone Company,Black,ounces,3,117.73,256,503,Touch Screen Phones,5,Cell phones
1415,503008,The Phone Company,The Phone Company,Black,ounces,1.6,137.96,300,503,Touch Screen Phones,5,Cell phones
1416,503009,The Phone Company,The Phone Company,Black,ounces,3.7,141.64,308,503,Touch Screen Phones,5,Cell phones
1417,503010,The Phone Company,The Phone Company,Black,ounces,3.7,123.24,268,503,Touch Screen Phones,5,Cell phones
1418,503011,The Phone Company,The Phone Company,Black,ounces,3,134.74,293,503,Touch Screen Phones,5,Cell phones
1419,503012,The Phone Company,The Phone Company,Black,ounces,3,118.65,258,503,Touch Screen Phones,5,Cell phones
1420,503013,The Phone Company,The Phone Company,Black,ounces,6,91.51,199,503,Touch Screen Phones,5,Cell phones
1421,503014,The Phone Company,The Phone Company,Black,ounces,3,133.36,290,503,Touch Screen Phones,5,Cell phones
1422,503015,The Phone Company,The Phone Company,Black,ounces,3,138.42,301,503,Touch Screen Phones,5,Cell phones
1423,503016,The Phone Company,The Phone Company,Black,ounces,5.6,86.91,189,503,Touch Screen Phones,5,Cell phones
1424,503017,The Phone Company,The Phone Company,Black,ounces,4,91.97,200,503,Touch Screen Phones,5,Cell phones
1425,503018,The Phone Company,The Phone Company,Grey,ounces,6.9,175.27,529,503,Touch Screen Phones,5,Cell phones
1426,503019,The Phone Company,The Phone Company,Grey,ounces,4.6,195.15,589,503,Touch Screen Phones,5,Cell phones
1427,503020,The Phone Company,The Phone Company,Grey,ounces,11.2,105.77,230,503,Touch Screen Phones,5,Cell phones
1428,503021,The Phone Company,The Phone Company,Grey,ounces,4.8,123.24,268,503,Touch Screen Phones,5,Cell phones
1429,503022,The Phone Company,The Phone Company,Grey,ounces,12,132.9,289,503,Touch Screen Phones,5,Cell phones
1430,503023,The Phone Company,The Phone Company,Grey,ounces,4.8,137.5,299,503,Touch Screen Phones,5,Cell phones
1432,503025,The Phone Company,The Phone Company,Grey,ounces,8,137.96,300,503,Touch Screen Phones,5,Cell phones
1438,503031,The Phone Company,The Phone Company,Grey,ounces,3.9,133.36,290,503,Touch Screen Phones,5,Cell phones
1439,503032,The Phone Company,The Phone Company,Grey,ounces,6,138.42,301,503,Touch Screen Phones,5,Cell phones
1440,503033,The Phone Company,The Phone Company,Grey,ounces,4.7,86.91,189,503,Touch Screen Phones,5,Cell phones
1441,503034,The Phone Company,The Phone Company,Grey,ounces,4.7,91.97,200,503,Touch Screen Phones,5,Cell phones
1442,503035,The Phone Company,The Phone Company,Gold,ounces,4.8,175.27,529,503,Touch Screen Phones,5,Cell phones
1443,503036,The Phone Company,The Phone Company,Gold,ounces,1,195.15,589,503,Touch Screen Phones,5,Cell phones
1444,503037,The Phone Company,The Phone Company,Gold,ounces,8,105.77,230,503,Touch Screen Phones,5,Cell phones
1445,503038,The Phone Company,The Phone Company,Gold,ounces,1,123.24,268,503,Touch Screen Phones,5,Cell phones
1446,503039,The Phone Company,The Phone Company,Gold,ounces,1.2,132.9,289,503,Touch Screen Phones,5,Cell phones
1447,503040,The Phone Company,The Phone Company,Gold,ounces,3,137.5,299,503,Touch Screen Phones,5,Cell phones
1448,503041,The Phone Company,The Phone Company,Gold,ounces,3,117.73,256,503,Touch Screen Phones,5,Cell phones
1449,503042,The Phone Company,The Phone Company,Gold,ounces,2.6,137.96,300,503,Touch Screen Phones,5,Cell phones
1450,503043,The Phone Company,The Phone Company,Gold,ounces,3.9,141.64,308,503,Touch Screen Phones,5,Cell phones
1451,503044,The Phone Company,The Phone Company,Gold,ounces,6,123.24,268,503,Touch Screen Phones,5,Cell phones
1452,503045,The Phone Company,The Phone Company,Gold,ounces,4.7,134.74,293,503,Touch Screen Phones,5,Cell phones
1453,503046,The Phone Company,The Phone Company,Gold,ounces,4.7,118.65,258,503,Touch Screen Phones,5,Cell phones
1454,503047,The Phone Company,The Phone Company,Gold,ounces,4.8,91.51,199,503,Touch Screen Phones,5,Cell phones
1455,503048,The Phone Company,The Phone Company,Gold,ounces,3.1,133.36,290,503,Touch Screen Phones,5,Cell phones
1456,503049,The Phone Company,The Phone Company,Gold,ounces,3.7,138.42,301,503,Touch Screen Phones,5,Cell phones
1457,503050,The Phone Company,The Phone Company,Gold,ounces,5.3,86.91,189,503,Touch Screen Phones,5,Cell phones
1458,503051,The Phone Company,The Phone Company,Gold,ounces,5.3,91.97,200,503,Touch Screen Phones,5,Cell phones
1470,504001,The Phone Company,The Phone Company,Black,ounces,5.3,65.77,129,504,Smart phones & PDAs,5,Cell phones
1471,504002,The Phone Company,The Phone Company,Black,ounces,5.6,105.31,229,504,Smart phones & PDAs,5,Cell phones
1472,504003,The Phone Company,The Phone Company,Black,ounces,4,109.91,239,504,Smart phones & PDAs,5,Cell phones
1473,504004,The Phone Company,The Phone Company,Black,ounces,6.9,123.7,269,504,Smart phones & PDAs,5,Cell phones
1474,504005,The Phone Company,The Phone Company,Black,ounces,4.6,95.65,208,504,Smart phones & PDAs,5,Cell phones
1475,504006,The Phone Company,The Phone Company,Black,ounces,11.2,105.77,230,504,Smart phones & PDAs,5,Cell phones
1476,504007,The Phone Company,The Phone Company,Black,ounces,4.8,132.44,288,504,Smart phones & PDAs,5,Cell phones
1477,504008,The Phone Company,The Phone Company,Black,ounces,12,122.78,267,504,Smart phones & PDAs,5,Cell phones
1478,504009,The Phone Company,The Phone Company,Black,ounces,4.8,137.96,300,504,Smart phones & PDAs,5,Cell phones
1480,504011,The Phone Company,The Phone Company,Grey,ounces,8,65.77,129,504,Smart phones & PDAs,5,Cell phones
1486,504017,The Phone Company,The Phone Company,Grey,ounces,3.9,132.44,288,504,Smart phones & PDAs,5,Cell phones
1487,504018,The Phone Company,The Phone Company,Grey,ounces,6,122.78,267,504,Smart phones & PDAs,5,Cell phones
1488,504019,The Phone Company,The Phone Company,Grey,ounces,4.7,137.96,300,504,Smart phones & PDAs,5,Cell phones
1489,504020,The Phone Company,The Phone Company,Grey,ounces,4.7,142.56,310,504,Smart phones & PDAs,5,Cell phones
1490,504021,The Phone Company,The Phone Company,White,ounces,4.8,65.77,129,504,Smart phones & PDAs,5,Cell phones
1491,504022,The Phone Company,The Phone Company,White,ounces,3.1,105.31,229,504,Smart phones & PDAs,5,Cell phones
1492,504023,The Phone Company,The Phone Company,White,ounces,3.7,109.91,239,504,Smart phones & PDAs,5,Cell phones
1493,504024,The Phone Company,The Phone Company,White,ounces,5.3,123.7,269,504,Smart phones & PDAs,5,Cell phones
1494,504025,The Phone Company,The Phone Company,White,ounces,4.3,95.65,208,504,Smart phones & PDAs,5,Cell phones
1495,504026,The Phone Company,The Phone Company,White,ounces,4.3,105.77,230,504,Smart phones & PDAs,5,Cell phones
1496,504027,The Phone Company,The Phone Company,White,ounces,3.7,132.44,288,504,Smart phones & PDAs,5,Cell phones
1497,504028,The Phone Company,The Phone Company,White,ounces,3.7,122.78,267,504,Smart phones & PDAs,5,Cell phones
1498,504029,The Phone Company,The Phone Company,White,ounces,3.3,137.96,300,504,Smart phones & PDAs,5,Cell phones
1499,504030,The Phone Company,The Phone Company,White,ounces,5.3,142.56,310,504,Smart phones & PDAs,5,Cell phones
1500,504031,The Phone Company,The Phone Company,Pink,ounces,5.6,65.77,129,504,Smart phones & PDAs,5,Cell phones
1501,504032,The Phone Company,The Phone Company,Pink,ounces,4,105.31,229,504,Smart phones & PDAs,5,Cell phones
1502,504033,The Phone Company,The Phone Company,Pink,ounces,6.9,109.91,239,504,Smart phones & PDAs,5,Cell phones
1503,504034,The Phone Company,The Phone Company,Pink,ounces,4.6,123.7,269,504,Smart phones & PDAs,5,Cell phones
1504,504035,The Phone Company,The Phone Company,Pink,ounces,11.2,95.65,208,504,Smart phones & PDAs,5,Cell phones
1505,504036,The Phone Company,The Phone Company,Pink,ounces,4.8,105.77,230,504,Smart phones & PDAs,5,Cell phones
1506,504037,The Phone Company,The Phone Company,Pink,ounces,12,132.44,288,504,Smart phones & PDAs,5,Cell phones
1507,504038,The Phone Company,The Phone Company,Pink,ounces,4.8,122.78,267,504,Smart phones & PDAs,5,Cell phones
1508,504039,The Phone Company,The Phone Company,Pink,ounces,1,137.96,300,504,Smart phones & PDAs,5,Cell phones
1509,504040,The Phone Company,The Phone Company,Pink,ounces,8,142.56,310,504,Smart phones & PDAs,5,Cell phones
1510,504041,The Phone Company,The Phone Company,Gold,ounces,1,65.77,129,504,Smart phones & PDAs,5,Cell phones
1511,504042,The Phone Company,The Phone Company,Gold,ounces,1.2,105.31,229,504,Smart phones & PDAs,5,Cell phones
1512,504043,The Phone Company,The Phone Company,Gold,ounces,3,109.91,239,504,Smart phones & PDAs,5,Cell phones
1513,504044,The Phone Company,The Phone Company,Gold,ounces,3,123.7,269,504,Smart phones & PDAs,5,Cell phones
1514,504045,The Phone Company,The Phone Company,Gold,ounces,2.6,95.65,208,504,Smart phones & PDAs,5,Cell phones
1515,504046,The Phone Company,The Phone Company,Gold,ounces,3.9,105.77,230,504,Smart phones & PDAs,5,Cell phones
1516,504047,The Phone Company,The Phone Company,Gold,ounces,6,132.44,288,504,Smart phones & PDAs,5,Cell phones
1517,504048,The Phone Company,The Phone Company,Gold,ounces,4.7,122.78,267,504,Smart phones & PDAs,5,Cell phones
1518,504049,The Phone Company,The Phone Company,Gold,ounces,4.7,137.96,300,504,Smart phones & PDAs,5,Cell phones
1519,504050,The Phone Company,The Phone Company,Gold,ounces,4.8,142.56,310,504,Smart phones & PDAs,5,Cell phones
1520,504051,The Phone Company,The Phone Company,Black,ounces,3.1,128.76,280,504,Smart phones & PDAs,5,Cell phones
1521,504052,The Phone Company,The Phone Company,Black,ounces,3.7,142.56,310,504,Smart phones & PDAs,5,Cell phones
1522,504053,The Phone Company,The Phone Company,Black,ounces,5.3,125.9,380,504,Smart phones & PDAs,5,Cell phones
1523,504054,The Phone Company,The Phone Company,Black,ounces,4.3,137.5,299,504,Smart phones & PDAs,5,Cell phones
1524,504055,The Phone Company,The Phone Company,Black,ounces,4.3,151.76,330,504,Smart phones & PDAs,5,Cell phones
1525,504056,The Phone Company,The Phone Company,Black,ounces,3.7,133.19,402,504,Smart phones & PDAs,5,Cell phones
1526,504057,The Phone Company,The Phone Company,Black,ounces,3.7,109.45,238,504,Smart phones & PDAs,5,Cell phones
1527,504058,The Phone Company,The Phone Company,Black,ounces,3.3,123.24,268,504,Smart phones & PDAs,5,Cell phones
1528,504059,The Phone Company,The Phone Company,Black,ounces,3.7,100.06,302,504,Smart phones & PDAs,5,Cell phones
1529,504060,The Phone Company,The Phone Company,Black,ounces,3.3,117.27,255,504,Smart phones & PDAs,5,Cell phones
1530,504061,The Phone Company,The Phone Company,Black,ounces,5.3,122.32,266,504,Smart phones & PDAs,5,Cell phones
1531,504062,The Phone Company,The Phone Company,Black,ounces,5.6,128.88,389,504,Smart phones & PDAs,5,Cell phones
1532,504063,The Phone Company,The Phone Company,Black,ounces,4,128.76,280,504,Smart phones & PDAs,5,Cell phones
1533,504064,The Phone Company,The Phone Company,Black,ounces,6.9,137.5,299,504,Smart phones & PDAs,5,Cell phones
1534,504065,The Phone Company,The Phone Company,Black,ounces,4.6,131.87,398,504,Smart phones & PDAs,5,Cell phones
1535,504066,The Phone Company,The Phone Company,Black,ounces,11.2,123.24,268,504,Smart phones & PDAs,5,Cell phones
1536,504067,The Phone Company,The Phone Company,Black,ounces,4.8,137.04,298,504,Smart phones & PDAs,5,Cell phones
1537,504068,The Phone Company,The Phone Company,Black,ounces,12,121.93,368,504,Smart phones & PDAs,5,Cell phones
1538,504069,The Phone Company,The Phone Company,Silver,ounces,4.8,128.76,280,504,Smart phones & PDAs,5,Cell phones
1539,504070,The Phone Company,The Phone Company,Silver,ounces,1,142.56,310,504,Smart phones & PDAs,5,Cell phones
1540,504071,The Phone Company,The Phone Company,Silver,ounces,8,125.9,380,504,Smart phones & PDAs,5,Cell phones
1541,504072,The Phone Company,The Phone Company,Silver,ounces,1,137.5,299,504,Smart phones & PDAs,5,Cell phones
1542,504073,The Phone Company,The Phone Company,Silver,ounces,1.2,151.76,330,504,Smart phones & PDAs,5,Cell phones
1543,504074,The Phone Company,The Phone Company,Silver,ounces,3,133.19,402,504,Smart phones & PDAs,5,Cell phones
1544,504075,The Phone Company,The Phone Company,Silver,ounces,3,109.45,238,504,Smart phones & PDAs,5,Cell phones
1545,504076,The Phone Company,The Phone Company,Silver,ounces,2.6,123.24,268,504,Smart phones & PDAs,5,Cell phones
1546,504077,The Phone Company,The Phone Company,Silver,ounces,3.9,100.06,302,504,Smart phones & PDAs,5,Cell phones
1547,504078,The Phone Company,The Phone Company,Silver,ounces,6,117.27,255,504,Smart phones & PDAs,5,Cell phones
1548,504079,The Phone Company,The Phone Company,Silver,ounces,4.7,122.32,266,504,Smart phones & PDAs,5,Cell phones
1549,504080,The Phone Company,The Phone Company,Silver,ounces,4.7,128.88,389,504,Smart phones & PDAs,5,Cell phones
1550,504081,The Phone Company,The Phone Company,Silver,ounces,4.8,128.76,280,504,Smart phones & PDAs,5,Cell phones
1551,504082,The Phone Company,The Phone Company,Silver,ounces,3.1,137.5,299,504,Smart phones & PDAs,5,Cell phones
1552,504083,The Phone Company,The Phone Company,Silver,ounces,3.7,131.87,398,504,Smart phones & PDAs,5,Cell phones
1553,504084,The Phone Company,The Phone Company,Silver,ounces,5.3,123.24,268,504,Smart phones & PDAs,5,Cell phones
1554,504085,The Phone Company,The Phone Company,Silver,ounces,4.3,137.04,298,504,Smart phones & PDAs,5,Cell phones
1555,504086,The Phone Company,The Phone Company,Silver,ounces,4.3,121.93,368,504,Smart phones & PDAs,5,Cell phones
1556,504087,The Phone Company,The Phone Company,White,ounces,3.7,128.76,280,504,Smart phones & PDAs,5,Cell phones
1557,504088,The Phone Company,The Phone Company,White,ounces,3.7,142.56,310,504,Smart phones & PDAs,5,Cell phones
1558,504089,The Phone Company,The Phone Company,White,ounces,3.3,125.9,380,504,Smart phones & PDAs,5,Cell phones
1559,504090,The Phone Company,The Phone Company,White,ounces,3.7,137.5,299,504,Smart phones & PDAs,5,Cell phones
1560,504091,The Phone Company,The Phone Company,White,ounces,3.7,151.76,330,504,Smart phones & PDAs,5,Cell phones
1561,504092,The Phone Company,The Phone Company,White,ounces,3.3,133.19,402,504,Smart phones & PDAs,5,Cell phones
1562,504093,The Phone Company,The Phone Company,White,ounces,3.7,109.45,238,504,Smart phones & PDAs,5,Cell phones
1563,504094,The Phone Company,The Phone Company,White,ounces,3.3,123.24,268,504,Smart phones & PDAs,5,Cell phones
1564,504095,The Phone Company,The Phone Company,White,ounces,5.3,100.06,302,504,Smart phones & PDAs,5,Cell phones
1565,504096,The Phone Company,The Phone Company,White,ounces,5.6,117.27,255,504,Smart phones & PDAs,5,Cell phones
1566,504097,The Phone Company,The Phone Company,White,ounces,4,122.32,266,504,Smart phones & PDAs,5,Cell phones
1567,504098,The Phone Company,The Phone Company,White,ounces,6.9,128.88,389,504,Smart phones & PDAs,5,Cell phones
1568,504099,The Phone Company,The Phone Company,White,ounces,3.7,128.76,280,504,Smart phones & PDAs,5,Cell phones
1569,504100,The Phone Company,The Phone Company,White,ounces,5.3,137.5,299,504,Smart phones & PDAs,5,Cell phones
1570,504101,The Phone Company,The Phone Company,White,ounces,4.3,131.87,398,504,Smart phones & PDAs,5,Cell phones
1,101001,"Contoso, Ltd",Contoso,Silver,ounces,4.8,6.62,12.99,101,MP4&MP3,1,Audio
2,101002,"Contoso, Ltd",Contoso,Blue,ounces,4.1,6.62,12.99,101,MP4&MP3,1,Audio
3,101003,"Contoso, Ltd",Contoso,White,ounces,4.5,7.4,14.52,101,MP4&MP3,1,Audio
4,101004,"Contoso, Ltd",Contoso,Silver,ounces,4.5,11,21.57,101,MP4&MP3,1,Audio
5,101005,"Contoso, Ltd",Contoso,Red,ounces,2.4,11,21.57,101,MP4&MP3,1,Audio
6,101006,"Contoso, Ltd",Contoso,Black,ounces,8.8,11,21.57,101,MP4&MP3,1,Audio
7,101007,"Contoso, Ltd",Contoso,Blue,ounces,2.1,11,21.57,101,MP4&MP3,1,Audio
8,101008,"Contoso, Ltd",Contoso,Silver,ounces,5.6,30.58,59.99,101,MP4&MP3,1,Audio
9,101009,"Contoso, Ltd",Contoso,Black,ounces,2.1,30.58,59.99,101,MP4&MP3,1,Audio
10,101010,"Contoso, Ltd",Contoso,Green,ounces,11,30.58,59.99,101,MP4&MP3,1,Audio
11,101011,"Contoso, Ltd",Contoso,Orange,ounces,14.1,30.58,59.99,101,MP4&MP3,1,Audio
12,101012,"Contoso, Ltd",Contoso,Blue,ounces,7.4,35.72,77.68,101,MP4&MP3,1,Audio
13,101013,"Contoso, Ltd",Contoso,Black,ounces,2.6,35.72,77.68,101,MP4&MP3,1,Audio
14,101014,"Contoso, Ltd",Contoso,Silver,ounces,8,35.72,77.68,101,MP4&MP3,1,Audio
15,101015,"Contoso, Ltd",Contoso,White,ounces,2.1,35.72,77.68,101,MP4&MP3,1,Audio
16,101016,"Contoso, Ltd",Contoso,White,ounces,11,50.56,109.95,101,MP4&MP3,1,Audio
17,101017,"Contoso, Ltd",Contoso,Red,ounces,11,50.56,109.95,101,MP4&MP3,1,Audio
18,101018,"Contoso, Ltd",Contoso,Green,ounces,2.1,50.56,109.95,101,MP4&MP3,1,Audio
19,101019,"Contoso, Ltd",Contoso,Pink,ounces,5.9,50.56,109.95,101,MP4&MP3,1,Audio
21,101021,"Contoso, Ltd",Contoso,Blue,ounces,10.6,61.62,134,101,MP4&MP3,1,Audio
22,101022,"Contoso, Ltd",Contoso,Yellow,ounces,1,61.62,134,101,MP4&MP3,1,Audio
23,101023,"Contoso, Ltd",Contoso,White,ounces,2.6,61.62,134,101,MP4&MP3,1,Audio
24,101024,"Contoso, Ltd",Contoso,Blue,ounces,11,91.93,199.9,101,MP4&MP3,1,Audio
25,101025,"Contoso, Ltd",Contoso,Black,ounces,5.9,91.93,199.9,101,MP4&MP3,1,Audio
26,101026,"Contoso, Ltd",Contoso,Green,ounces,14.1,91.93,199.9,101,MP4&MP3,1,Audio
27,101027,"Contoso, Ltd",Contoso,White,ounces,8,91.93,199.9,101,MP4&MP3,1,Audio
28,101028,"Contoso, Ltd",Contoso,Red,ounces,2,91.93,199.9,101,MP4&MP3,1,Audio
30,101030,"Contoso, Ltd",Contoso,Red,ounces,2.1,84.49,255,101,MP4&MP3,1,Audio
32,101032,"Contoso, Ltd",Contoso,Pink,ounces,8.8,84.49,255,101,MP4&MP3,1,Audio
33,101033,"Contoso, Ltd",Contoso,Black,ounces,10.1,84.49,255,101,MP4&MP3,1,Audio
34,101034,"Contoso, Ltd",Contoso,Black,ounces,0.55,48.92,95.95,101,MP4&MP3,1,Audio
35,101035,"Contoso, Ltd",Contoso,White,ounces,2.4,48.92,95.95,101,MP4&MP3,1,Audio
37,101037,"Contoso, Ltd",Contoso,Silver,ounces,1.6,99.14,299.23,101,MP4&MP3,1,Audio
39,101039,"Contoso, Ltd",Contoso,Green,ounces,6.4,99.14,299.23,101,MP4&MP3,1,Audio
40,101040,"Contoso, Ltd",Contoso,Blue,ounces,5,99.14,299.23,101,MP4&MP3,1,Audio
41,101041,"Contoso, Ltd",Contoso,Silver,ounces,8,106.69,232,101,MP4&MP3,1,Audio
42,101042,"Contoso, Ltd",Contoso,White,ounces,12,106.69,232,101,MP4&MP3,1,Audio
43,101043,"Contoso, Ltd",Contoso,Black,ounces,14.1,106.69,232,101,MP4&MP3,1,Audio
45,101045,"Contoso, Ltd",Contoso,Pink,ounces,5,106.69,232,101,MP4&MP3,1,Audio
1247,406001,"Contoso, Ltd",Contoso,Silver,ounces,3.5,25.49,49.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1248,406002,"Contoso, Ltd",Contoso,Black,ounces,3.8,25.49,49.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1249,406003,"Contoso, Ltd",Contoso,White,ounces,2,25.49,49.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1250,406004,"Contoso, Ltd",Contoso,Silver,ounces,2.5,30.58,59.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1251,406005,"Contoso, Ltd",Contoso,Black,ounces,16.5,30.58,59.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1252,406006,"Contoso, Ltd",Contoso,White,ounces,4,30.58,59.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1253,406007,"Contoso, Ltd",Contoso,Silver,ounces,4,10.19,19.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1254,406008,"Contoso, Ltd",Contoso,Black,ounces,4.7,10.19,19.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1255,406009,"Contoso, Ltd",Contoso,White,ounces,3.6,10.19,19.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1256,406010,"Contoso, Ltd",Contoso,Blue,ounces,4.5,10.19,19.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1258,406012,"Contoso, Ltd",Contoso,Blue,ounces,14.1,20.39,39.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1259,406013,"Contoso, Ltd",Contoso,Black,ounces,17,20.39,39.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1260,406014,"Contoso, Ltd",Contoso,Silver,ounces,6.2,18.86,36.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1261,406015,"Contoso, Ltd",Contoso,White,ounces,4.5,18.86,36.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1262,406016,"Contoso, Ltd",Contoso,Black,ounces,5,18.86,36.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1263,406017,"Contoso, Ltd",Contoso,Silver,ounces,3.9,35.68,69.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1264,406018,"Contoso, Ltd",Contoso,Black,ounces,4.2,35.68,69.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1265,406019,"Contoso, Ltd",Contoso,White,ounces,19,35.68,69.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1266,406020,"Contoso, Ltd",Contoso,Silver,ounces,3.5,25.47,49.96,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1267,406021,"Contoso, Ltd",Contoso,Pink,ounces,4.1,25.47,49.96,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1268,406022,"Contoso, Ltd",Contoso,White,ounces,5,25.47,49.96,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1269,406023,"Contoso, Ltd",Contoso,Blue,ounces,4.3,25.47,49.96,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1270,406024,"Contoso, Ltd",Contoso,Pink,ounces,4.9,3.54,6.95,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1271,406025,"Contoso, Ltd",Contoso,Yellow,ounces,5.3,3.54,6.95,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1272,406026,"Contoso, Ltd",Contoso,White,ounces,1.2,3.54,6.95,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1273,406027,"Contoso, Ltd",Contoso,Silver,ounces,4.7,3.54,6.95,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1274,406028,"Contoso, Ltd",Contoso,White,ounces,5.2,26.58,52.13,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1275,406029,"Contoso, Ltd",Contoso,Black,ounces,13,26.58,52.13,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1276,406030,"Contoso, Ltd",Contoso,Pink,ounces,11.5,26.58,52.13,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1277,406031,"Contoso, Ltd",Contoso,Silver,ounces,1.6,26.58,52.13,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1278,406032,"Contoso, Ltd",Contoso,Blue,ounces,1.6,7.64,14.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1279,406033,"Contoso, Ltd",Contoso,Black,ounces,2.6,7.64,14.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1280,406034,"Contoso, Ltd",Contoso,Silver,ounces,2.6,7.64,14.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1281,406035,"Contoso, Ltd",Contoso,White,ounces,2.9,7.64,14.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1282,406036,"Contoso, Ltd",Contoso,Red,ounces,2,12.74,24.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1283,406037,"Contoso, Ltd",Contoso,White,ounces,7,12.74,24.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1284,406038,"Contoso, Ltd",Contoso,Black,ounces,7,12.74,24.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1285,406039,"Contoso, Ltd",Contoso,Silver,ounces,3.3,12.74,24.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1286,406040,"Contoso, Ltd",Contoso,Black,ounces,1.1,39.76,77.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1287,406041,"Contoso, Ltd",Contoso,White,ounces,1.1,39.76,77.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1288,406042,"Contoso, Ltd",Contoso,Silver,ounces,1,39.76,77.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1289,406043,"Contoso, Ltd",Contoso,Grey,ounces,1,39.76,77.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1290,406044,"Contoso, Ltd",Contoso,Silver,ounces,1,121.45,366.55,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1291,406045,"Contoso, Ltd",Contoso,White,ounces,1.6,121.45,366.55,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1292,406046,"Contoso, Ltd",Contoso,Black,ounces,1.6,121.45,366.55,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1293,406047,"Contoso, Ltd",Contoso,Silver,ounces,5,197.14,595,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1294,406048,"Contoso, Ltd",Contoso,White,ounces,22.7,197.14,595,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1295,406049,"Contoso, Ltd",Contoso,Black,ounces,1,197.14,595,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1296,406050,"Contoso, Ltd",Contoso,Black,ounces,2.4,11.5,25,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1299,406053,"Contoso, Ltd",Contoso,Blue,ounces,53,11.5,25,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
